cod_ibge7,nome_municipio,uf,meses_dado,total_cat,total_obito,total_cid_mental,corr_n_cat_lag0,corr_n_cat_lag1,corr_n_cat_lag2,corr_n_cat_lag3,corr_n_cat_lag6,corr_n_obito_lag0,corr_n_obito_lag1,corr_n_obito_lag2,corr_n_obito_lag3,corr_n_obito_lag6,corr_n_cid_mental_lag0,corr_n_cid_mental_lag1,corr_n_cid_mental_lag2,corr_n_cid_mental_lag3,corr_n_cid_mental_lag6
3515202,ESTRELA D'OESTE,SP,24,223,0,0,-0.25805878213161837,-0.07111992068151238,-0.15767755742811987,0.06294958668769264,0.3589671806668306,,,,,,,,,,
3515400,FARTURA,SP,24,58,0,0,-0.09877059902103402,-0.10540653432176289,0.1314752381796661,-0.11922297970635878,0.004461647930310438,,,,,,,,,,
3515509,FERNANDOPOLIS,SP,24,623,2,0,-0.5449982256982647,-0.6549978215118678,-0.3444429773006308,-0.2674576441491805,0.029375540267053014,-0.1312525635516668,-0.1380498647283479,-0.14558367013382342,-0.15397947077242097,-0.18610323617140284,,,,,
3515707,FERRAZ DE VASCONCELOS,SP,24,750,0,4,-0.22869160949305284,-0.2533316112573161,-0.07672548499342494,-0.12723214285714285,0.30699827966570603,,,,,,-0.18569533817705186,0.3240743003673682,-0.053873123240003054,-0.04583492485141056,0.016340829138365008
3516200,FRANCA,SP,24,3871,12,6,-0.015149118423513205,0.2059288292620833,0.07612446057672674,0.14685107111796258,0.19220373718772132,0.027539517708384535,-0.14308966526725425,0.19890533422858064,0.30093206013141255,0.38109891506245747,0.1169036176659329,-0.2262404526381345,0.301678178297722,-0.22495409568451666,0.2913098877359754
3516309,FRANCISCO MORATO,SP,24,311,1,16,-0.3509681899547462,-0.2236920272460839,-0.05986697431944887,-0.3769685254689054,0.05898648726525997,-0.07860336953666276,-0.08233397804228353,-0.08643572325155013,0.6064452422716378,-0.10793353340882884,-0.2605209597392734,-0.27494513447277563,-0.048506417578041514,0.005519731715176166,0.29387250412258514
3516408,FRANCO DA ROCHA,SP,24,641,1,6,0.001514369501414182,-0.1731404098024154,-0.30778709497884976,-0.42164029426222327,-0.44864092885912515,0.5502235867566394,-0.08233397804228353,-0.08643572325155013,-0.09096678634074566,-0.10793353340882884,0.0967301666813349,0.3313923257928501,0.08085321559632767,0.04288215432285938,-0.23787392205593227
3516606,GALIA,SP,24,34,0,0,0.014424456663622008,-0.336102685020908,0.1864243765372173,0.03018427579470643,-0.041624934180624865,,,,,,,,,,
3516705,GARCA,SP,24,330,4,0,-0.17803005269531175,-0.013120038202108183,-0.11778824830967183,-0.02344202612858979,-0.11819311300140804,0.3532364743207176,0.14200524117059518,-0.1737146894614502,-0.18422417725704063,,,,,,
3516853,GAVIAO PEIXOTO,SP,24,87,0,0,-0.294993086180563,-0.1787679564065384,0.12575589790885283,-0.0797522625119767,-0.11699447396964983,,,,,,,,,,
3517109,GLICERIO,SP,24,21,0,0,-0.3053347303968884,0.12948194065817956,0.24662274360829523,-0.0141458766643229,0.507575312137212,,,,,,,,,,
3517208,GUAICARA,SP,24,116,0,0,-0.2496949657054913,-0.3594779514662359,-0.06372853382078152,-0.08078806611222836,0.515200780723444,,,,,,,,,,
3517406,GUAIRA,SP,24,412,0,0,0.36911820843848,0.4002451115851545,0.28955407896217195,0.06737152621015467,-0.16404247650569223,,,,,,,,,,
3517505,GUAPIACU,SP,24,290,0,0,0.17973870993816718,0.14745922062927092,0.25475301092095565,0.32663779758035527,0.07015851210375362,,,,,,,,,,
3517703,GUARA,SP,24,179,0,1,0.15790780006054858,0.06091592927263293,-0.03969379235246174,-0.11107121418896043,,,,,,,0.4978213403988642,-0.08233397804228353,0.7237468644557459,-0.05000000000000001,
3517802,GUARACAI,SP,24,35,0,0,-0.05094782416521974,0.018662778992633737,-0.06399951295984421,-0.028543996012764746,-0.49804223874635706,,,,,,,,,,
3517901,GUARACI,SP,24,44,0,0,-0.0935813126608103,-0.029279735729768667,0.08958312734251134,-0.3205376490750339,0.31460677911373847,,,,,,,,,,
3518206,GUARARAPES,SP,24,285,0,0,-0.05643644240547978,-0.001687760040564042,0.12012014795415306,0.011172738803635765,0.2709966320706866,,,,,,,,,,
3518305,GUARAREMA,SP,24,327,1,4,-0.24588576950131172,-0.4051536939321579,0.11887636276952201,-0.27786156803972106,0.10772916447653691,0.3868780433036431,-0.17750655146324398,-0.18787532494453266,0.23940791256226748,0.07341620244157444,0.09019140889581287,-0.3820136861346069,-0.11161069925450814,0.24283169288070053,-0.1248585172155547
3518404,GUARATINGUETA,SP,24,897,1,9,0.09070711953352706,0.044525770358148545,0.27720973710758395,0.1593104963715312,-0.07159163758390295,-0.10603951061323537,-0.11129646084817227,0.4344586340658964,-0.10771355506504919,,-0.06908473170761217,0.22554646570630124,0.0366414402283573,-0.26675534445754673,-0.19901960193908091
3518503,GUAREI,SP,24,39,0,0,-0.20549066765009638,0.0016906998309903663,-0.020858332737246393,0.41280680940223297,-0.06535100327895432,,,,,,,,,,
3518602,GUARIBA,SP,24,156,2,2,0.1907174082321147,0.10357885352272131,0.06741153769120231,-0.048191998994604385,-0.047015822180478756,0.28505413090239085,-0.14079529090477774,0.37577178899027386,0.32997121519521394,-0.08574929257125442,-0.1341431204246545,-0.14079529090477774,-0.12525726299675796,-0.13198848607808558,-0.08574929257125442
3518701,GUARUJA,SP,24,1090,6,10,-0.07857127138157166,-0.011630108665962778,0.011621403358676284,-0.10302465385079082,-0.14003688241838239,-0.3066451064405701,-0.05984172193441781,0.5364346931514733,0.15252825460538788,0.10466357738201125,-0.14054614788337208,0.08054067703974845,-0.3583787147419619,-0.38088935072544666,0.1705246769306478
3518800,GUARULHOS,SP,24,11618,33,70,-0.3896524131402502,-0.4900318985292804,0.0037008492110224595,-0.0947169038030103,0.3586978468086077,-0.4673253799076016,-0.2378233688242867,0.030989097059560707,-0.019556723422115483,0.3665901127162029,-0.2606610440785008,-0.2488084407829154,-0.19422302804201522,-0.02749554709113153,0.4091983153023577
3518859,GUATAPARA,SP,24,44,0,0,-0.2329346382124939,-0.4014442787892528,-0.45871917214348923,-0.3031912092542851,0.3170467260101842,,,,,,,,,,
3519055,HOLAMBRA,SP,24,285,0,0,-0.4343650193322205,-0.4038212642492705,-0.12423460796177739,0.039541504863233816,0.44200650921887275,,,,,,,,,,
3519071,HORTOLANDIA,SP,24,1204,4,10,-0.13937713273265517,-0.36435075345027423,0.028133028913951173,-0.08531714078249193,0.11631053566010095,0.1940472457012452,-0.1763138125568306,-0.18570195349698687,0.14632587933800342,-0.12837345383073615,0.1839379708818878,-0.08455384647578858,-0.10067183917061917,0.21684255578689776,-0.36752556603565373
3519105,IACANGA,SP,24,86,0,0,-0.3984617868650148,-0.6522891580986814,-0.2132981685646257,-0.019191823853678795,0.5176944980191133,,,,,,,,,,
3519253,IARAS,SP,24,46,0,0,-0.2786636296822772,-0.15139814229671034,0.120391394367861,-0.2656031731286096,0.025626490176274035,,,,,,,,,,
3519303,IBATE,SP,24,325,0,0,-0.057570125569526315,0.23183603148692059,-0.15598372251536013,0.06295799072261272,-0.24284743472698783,,,,,,,,,,
3519402,IBIRA,SP,24,70,0,0,-0.35640511923518076,-0.16660495937203457,0.18776273535202198,0.20733733376521227,0.1500817657681523,,,,,,,,,,
3519501,IBIRAREMA,SP,24,49,2,0,-0.21125553101229433,-0.4284860245860103,0.09146657115030303,0.004064470214735245,0.025628930273896608,-0.11897137857108693,-0.12501887504729522,-0.11716084956187751,-0.12360984849491553,,,,,,
3519600,IBITINGA,SP,24,441,2,0,-0.3721283754538708,-0.12740693137742842,0.29324858169035356,0.10163116390113591,0.005691368921177173,0.6707156021232725,-0.14079529090477774,-0.1481389116913825,0.31257450405844056,-0.12837345383073615,,,,,
3519709,IBIUNA,SP,24,557,4,1,-0.41451689067101266,-0.5154591505838985,-0.1278402782828316,-0.22977307519999848,0.46228630331741943,-0.214903671624183,-0.2262404526381345,-0.23882651437293667,-0.2528781691270574,0.18263265100276752,-0.11879247414119364,-0.12481171852545074,-0.13146966923801662,-0.13887301496588275,
3520004,IGARACU DO TIETE,SP,24,26,0,0,-0.19291536714446603,-0.11949382117761694,-0.07258041931483496,0.1510967321319235,0.553900368633911,,,,,,,,,,
3520103,IGARAPAVA,SP,24,127,1,2,-0.3014590919670751,-0.08091363562510548,0.24120980068133407,0.005239635275602759,0.21429606589665628,-0.09281641882036987,0.3892935521977796,-0.10228935226457879,-0.10778802002732395,-0.10793353340882884,-0.1342123198723443,-0.1408749938779911,0.29646270815793946,0.2932411821607718,0.2622313504781496
3520202,IGARATA,SP,24,46,0,0,-0.06959240941565296,-0.3019919395661446,-0.1889655794393368,-0.009233016022594734,-0.0728341069849739,,,,,,,,,,
3520400,ILHABELA,SP,24,184,1,0,-0.04197876608404067,0.12398192568532398,0.2259430788913932,0.06864431429344132,-0.007129063382985212,-0.11879247414119364,-0.12481171852545074,0.41632061925371927,,,,,,,
3520426,ILHA COMPRIDA,SP,24,75,0,0,-0.1672713641238426,-0.3214615923662968,-0.15903523121297045,0.12443632561760253,0.2945369996909183,,,,,,,,,,
3520442,ILHA SOLTEIRA,SP,24,144,0,0,-0.17637445919713957,-0.08767931780428162,0.150188259004073,-0.0798661657313317,0.2328785605141475,,,,,,,,,,
3520509,INDAIATUBA,SP,24,2912,5,5,0.010627126645669826,0.09531971475770573,0.011614832024614717,0.03754470547390812,0.19574212098895036,-0.15068335595624704,0.19382545243318527,-0.0590003348331119,-0.12898040432740485,0.034179948273305207,-0.3069623803034422,-0.3242171204336917,0.24413931655080784,-0.013351713420881406,0.3040941450065051
3520905,IPAUSSU,SP,24,51,0,0,0.043037305455865905,-0.022714540122829457,-0.0168148607664553,0.05056395092153405,0.3204207695789704,,,,,,,,,,
3521002,IPERO,SP,24,228,0,1,-0.21386711896959262,-0.38324960966731336,-0.12007939907658523,-0.22021561647046467,0.339701132192864,,,,,,-0.180625434785001,-0.19082284025122073,0.14706550992299097,-0.21502005593466966,-0.22474262977070078
3521101,IPEUNA,SP,24,109,1,0,-0.18558439263905716,-0.0236779875407023,0.08776075410162032,0.3540959744890216,0.18752897556070805,0.2816353118550057,-0.13825575576703383,0.3541457069586047,-0.1542640911091607,0.19546092374368282,,,,,
3521150,IPIGUA,SP,24,59,0,0,-0.24805681483254297,-0.4846772724587334,0.1390058791924961,0.148902959881309,0.10415426254745475,,,,,,,,,,
3521309,IPUA,SP,24,174,1,1,0.12498900567305143,0.3372456106361743,0.39388510607574856,0.40049870889436834,0.2980379093647483,0.4877817488208827,-0.11129646084817227,-0.10222556095668148,0.48471099779272137,0.7276068751089989,-0.10603951061323537,-0.11129646084817227,-0.10222556095668148,-0.10771355506504919,-0.08560080883635282
3521408,IRACEMAPOLIS,SP,24,368,0,1,0.04126675581947781,-0.12058032395790097,0.15587115781098307,0.2097406407980006,0.25149640201100854,,,,,,-0.11897137857108693,-0.12501887504729522,-0.11734550034557978,-0.12382626508634442,0.6116233559833635
3521705,ITABERA,SP,24,46,0,0,-0.253978447449622,-0.0981952308019215,-0.07512192068330427,-0.0598150255847346,0.36129192496739493,,,,,,,,,,
3521804,ITAI,SP,24,143,0,6,0.2557612071783162,0.2391930484533473,0.26669333904106673,0.11820543215376451,0.3086151668487481,,,,,,0.369628609910894,-0.07959854380755306,-0.3672234880454123,-0.06382042190391427,-0.2992528008322899
3521903,ITAJOBI,SP,24,126,0,0,-0.30622456963384503,-0.25897154132310196,0.02873224845393915,-0.132720864151499,0.08470020374012495,,,,,,,,,,
3522109,ITANHAEM,SP,24,422,4,14,-0.26340272473392445,-0.14650311053186235,0.12062817240570071,-0.029008415835581745,-0.18692511317405974,0.3341256503576263,0.31372557716577726,0.21745378474966576,-0.020412414523193152,0.09457205938424194,-0.24240773835707657,0.009608896072830565,0.30176138119226015,-0.28295757082751855,0.23867308606453927
3522208,ITAPECERICA DA SERRA,SP,24,596,2,3,-0.19826475498607649,-0.38667474083611186,-0.41883388466247146,-0.4996911452737314,-0.37245941678002364,-0.1533328790143649,-0.16110092912777269,-0.1696932866035796,-0.12353796140044059,-0.14790713033090194,0.47412524240373516,0.36392411062450764,0.1563687318704987,0.09021937088963175,-0.2727272727272727
3522307,ITAPETININGA,SP,24,944,8,2,-0.1864505004932786,-0.2220968626964556,-0.09692484195121612,-0.21372106056568993,0.2360092302003297,-0.304016755162884,-0.3214291914461275,-0.01804210446305131,-0.2668597287575176,0.47329875663342574,-0.16816225395433357,0.3194155396439661,-0.17365294618974278,0.16368951821422695,-0.1670466199882679
3522406,ITAPEVA,SP,24,518,5,0,0.012340099006428054,0.03015420458555817,0.0030857848832343705,0.009828882342201656,0.48763396843308,-0.09981867618808632,0.1804154337972791,-0.34117754381277265,-0.10029859726058084,0.45196500213054974,,,,,
3522505,ITAPEVI,SP,24,1098,0,13,0.23519453032080562,0.19097654496289382,-0.12715657323317542,-0.10326137529269729,-0.26752836774838634,,,,,,0.11394847887007287,0.031610191226478006,-0.3138282453684087,-0.3332528062395033,-0.21703766338873792
3522604,ITAPIRA,SP,24,977,3,0,-0.05637322632599219,-0.16401974455019375,0.12929045552564453,-0.047838387253675334,-0.31659413064881525,-0.19221293610962237,0.0539146830554826,-0.2132300889143164,-0.22554842722407933,0.15479302373039627,,,,,
3522703,ITAPOLIS,SP,24,365,0,0,0.37884605890743783,0.29188730708618926,0.20334468821565857,0.26939831004928705,0.398388871513824,,,,,,,,,,
3522901,ITAPUI,SP,24,223,0,3,-0.18536997376560901,-0.26843538628108643,-0.18505076392502393,-0.43522255310651414,-0.09149546965861376,,,,,,-0.021373528963215108,-0.035584919183089245,0.20682278742740015,0.3804812182576277,0.23109020126838375
3523107,ITAQUAQUECETUBA,SP,24,1865,5,12,-0.23677997457943828,-0.20619242253301204,-0.20936992394680942,-0.14912416480545873,0.10694389577366196,-0.3563785865668162,0.050496426955330104,0.35624238349015047,-0.04238857680850192,-0.04604499259155314,0.15699596810362898,-0.38677395301474504,-0.23269839077369367,0.07891820863042803,0.14913979344871
3523206,ITARARE,SP,24,305,1,0,-0.1174905351885859,-0.29679547519126476,-0.0641378526082723,0.003732407699527456,0.3052143059836756,-0.14356850721551082,-0.1511670118591232,-0.15960582506597942,-0.16903085094570333,0.47329875663342574,,,,,
3523404,ITATIBA,SP,24,1551,5,2,-0.20772553436116878,-0.3381653810257165,0.04828803470305052,-0.12035281983184863,0.020556480664775407,0.03423451723588913,-0.2404537356633695,-0.01270280687981158,0.053856777532524595,-0.01641281283090892,-0.09276856296835104,-0.09726832530780989,-0.10222556095668148,-0.10771355506504919,
3523503,ITATINGA,SP,24,161,1,0,-0.42579778899185,-0.0020440759227722638,0.02271650026253664,-0.03136556321085064,0.1272281884676626,-0.14361283900820412,-0.1512186664008184,0.2594580627575354,-0.16910276367005675,-0.167169043324589,,,,,
3523602,ITIRAPINA,SP,24,123,1,0,-0.34822332683521395,-0.16893552885800037,0.06582447236830401,0.04761742800618322,0.2427511481494984,-0.09281641882036987,-0.0973233880494449,0.5370190993890388,-0.10778802002732395,0.38549553972194134,,,,,
3523909,ITU,SP,24,1709,6,4,-0.40616351372803855,-0.5210098437931394,-0.07352703005410972,-0.05578707924501921,0.3485744564653357,-0.041651492917819215,-0.35232830398800713,-0.07644278911719386,-0.09261208371849897,-0.07902498288690289,-0.06178212426341574,-0.2977717651767463,-0.06054210712974242,-0.015967891479392576,0.4245138562335459
3524006,ITUPEVA,SP,24,1163,5,5,-0.09972798995738202,-0.09529333926760876,0.15092813074426262,-0.02853767448679166,0.27615804791293663,-0.07919524145929249,0.033664284636886734,0.24662934241625803,0.05862050525510367,0.09186172406951716,0.07521982652453643,0.059028133610095526,-0.3672234880454123,-0.18750778824866848,-0.03423000782843197
3524105,ITUVERAVA,SP,24,205,2,3,-0.35874109806181464,-0.3941481429078636,-0.12474868342431254,-0.030454100274519322,0.3218572534408362,0.28505413090239085,0.21119293635716663,-0.1481389116913825,-0.15628725202922028,-0.18713485846554165,-0.13401627110983003,-0.14064976601741078,-0.14797085841925586,-0.15609177071190494,
3524303,JABOTICABAL,SP,24,598,1,0,-0.015090865917791083,-0.12875585461020825,-0.1033338465245862,-0.18493770409895907,-0.2577810345089449,-0.04347826086956522,-0.04545454545454546,-0.04761904761904761,-0.05000000000000001,-0.05882352941176471,,,,,
3524402,JACAREI,SP,24,1447,5,10,0.0838922972349679,-0.09033217085904652,0.08390803202005502,0.23676110877931,-0.007558736072979241,0.18117532073239956,-0.20174196763566252,-0.18570195349698687,-0.19613894464455778,-0.1245674740484429,0.33235488579971645,0.1452032699178644,0.2066763429119114,0.2316680530829793,-0.21613144789263333
3524501,JACI,SP,24,248,0,0,0.13951987851232145,0.11470705516468126,0.04546462946478329,0.3356168409199049,0.436165202082086,,,,,,,,,,
3524600,JACUPIRANGA,SP,24,83,0,0,-0.15211780875911504,-0.24845433202695438,-0.2072591347026008,0.04334069605072989,0.30012240178424127,,,,,,,,,,
3524709,JAGUARIUNA,SP,24,912,2,3,-0.3259133423210775,-0.2290231146519408,-0.14314404410310233,-0.1743694397563791,0.3162669014857683,-0.1533328790143649,-0.16110092912777269,-0.1481389116913825,0.27350269105113545,-0.15733881028688976,-0.15318788335166178,0.13154639261333056,-0.14797085841925586,-0.15609177071190494,0.395574541147319
3524808,JALES,SP,24,407,1,0,0.13214082389347404,0.12544098265833067,0.30552565978381474,0.25658771345153136,0.027045729753918887,-0.11879247414119364,0.41603906175150246,0.39813827530492135,-0.12353796140044059,-0.10793353340882884,,,,,
3524907,JAMBEIRO,SP,24,82,0,0,-0.276381342014013,-0.3086063140189237,-0.0548131530954333,0.05180633764587428,0.3515890902103486,,,,,,,,,,
3525003,JANDIRA,SP,24,533,2,3,0.09983388599859733,0.03736200872548746,0.029193983452446715,-0.05709161420029027,0.06851626146574237,-0.18979089332840635,0.042819924315292135,-0.1905176507625011,-0.20149814827784027,-0.10793353340882884,-0.03398792510220617,-0.250780033096736,0.013299843770070983,-0.253546276418555,-0.19901960193908091
3525102,JARDINOPOLIS,SP,24,429,1,1,-0.14280242467102572,-0.3945668265583625,-0.12701762374574438,0.06436437557767227,0.10927494648286609,-0.10603951061323537,-0.11129646084817227,-0.11709949273674157,-0.12353796140044059,-0.12837345383073615,0.3181185318397061,-0.11129646084817227,-0.11709949273674157,-0.12353796140044059,0.48140045186526054
3525201,JARINU,SP,24,356,2,2,-0.3442873347404988,-0.5737630698517077,0.04835365865419238,-0.07374964925288124,-0.004782688156642702,-0.11366028456361238,0.33767076452886857,-0.12525726299675796,-0.13198848607808558,-0.15733881028688976,-0.07860336953666276,-0.08233397804228353,-0.08643572325155013,-0.09096678634074566,
3525300,JAU,SP,24,1547,1,3,-0.3834376278360967,-0.41218533875829527,-0.009178230509129403,-0.008925666410948229,0.434025106086562,0.16151457061744967,0.22675051778868482,-0.15960582506597942,0.16903085094570333,0.28226787568468886,-0.010843334143872589,-0.27460851418988047,0.036328898053568794,0.3086066999241838,0.3740660010403623
3525508,JOANOPOLIS,SP,24,39,0,0,-0.02037983283518827,0.3194481533779078,0.10708245005721087,-0.015226486595332477,-0.1176869566529877,,,,,,,,,,
3525706,JOSE BONIFACIO,SP,24,378,3,0,0.03762812298601297,-0.2019513360960746,0.004787994177228062,-0.08875195692978952,-0.1453472350287277,0.21124940837456582,-0.21866183034850997,0.07662961801841042,-0.2231374522142017,-0.14790713033090194,,,,,
3525854,JUMIRIM,SP,24,85,0,1,-0.5441114814029577,-0.5157046221951248,-0.07819019238309814,0.13442372072956835,0.5070600566793219,,,,,,-0.10608524687182662,-0.11134924551362411,-0.11716084956187751,-0.12360984849491553,-0.14802951937156295
3525904,JUNDIAI,SP,24,5982,16,18,-0.48393712201729927,-0.6569636174899752,-0.5338210687878444,-0.43091129130013905,0.3539071190035617,-0.43539306675862055,-0.4360029876628002,-0.2671757431074773,-0.0895861260264466,0.019079708017372566,-0.4525812561568343,-0.41906063848126546,-0.25147642951220633,-0.2525009077367272,0.3941885981554078
3526001,JUNQUEIROPOLIS,SP,24,91,4,0,-0.10079196483642933,-0.06994302624288212,0.06466687239820117,-0.02732131308351214,0.5037262073693256,0.1533328790143649,-0.16110092912777269,0.27150925856572733,-0.179247713966054,-0.10793353340882884,,,,,
3526209,JUQUITIBA,SP,24,80,1,0,0.10994707709904264,0.19731158166085605,-0.07533264802617763,-0.05237413301860855,-0.2666410947239257,-0.07860336953666276,-0.08233397804228353,-0.08643572325155013,,,,,,,
3526407,LARANJAL PAULISTA,SP,24,310,0,0,-0.4172962900391004,-0.26402668494196907,0.021921475203896784,-0.1152133202797083,0.35330346241351723,,,,,,,,,,
3526704,LEME,SP,24,1424,4,0,-0.06893385539940675,-0.13013089138013922,0.054959270447124425,0.07960228580458543,0.024642302661948286,0.2685978198898762,-0.1492430092290261,0.2426646282467392,-0.13182339722538647,-0.1245674740484429,,,,,
3526803,LENCOIS PAULISTA,SP,24,1020,2,0,0.02420889016458925,0.16919443410478233,0.30405979041958187,0.1605172167741224,0.19876280726676385,-0.1533990135350222,0.27400146881999476,0.2207168614176228,-0.17935201872551595,-0.15733881028688976,,,,,
3526902,LIMEIRA,SP,24,3205,9,5,-0.29270451152054494,-0.11154654431836805,0.12841196885165015,0.05387435745156023,0.022202881729243833,-0.07022800573215537,-0.017775144618053972,-0.11897876488434198,-0.09843740386976971,-0.12217890959741465,-0.19183269254018775,-0.20174196763566252,-0.21272179238941938,0.07498469856150555,0.036229699863003895
3527009,LINDOIA,SP,24,93,0,0,-0.16475507232863812,-0.18685380832636195,0.19827671503140212,0.17897011541974156,0.02514142655693649,,,,,,,,,,
3527108,LINS,SP,24,923,2,0,-0.16806766085298144,-0.1819042989105358,-0.17557747693955508,-0.24590296880344256,0.04700086442728482,0.1251957714590336,-0.2377854672490602,-0.25164702663213245,-0.04453232169613943,0.34562029574689096,,,,,
3527207,LORENA,SP,24,647,0,6,-0.04325801041422307,0.08836960742792468,-0.16302885443950196,-0.11169330937574044,-0.24551132537432532,,,,,,-0.16815730064857082,-0.17669668773639638,-0.15739348244433854,-0.16608186954193074,-0.10793353340882884
3527306,LOUVEIRA,SP,24,551,3,0,-0.056329499341673604,-0.04306933227484394,0.40788557168794026,0.19191879219538424,0.21961551546474078,-0.18961142199433853,0.14258555327919958,0.35714875540723423,0.004553825555391872,0.39879264893872035,,,,,
3527405,LUCELIA,SP,24,115,1,0,0.03749984051507068,-0.04190888170045105,-0.04067831887171869,0.2685821750487522,0.29191271397706137,-0.11883712457469715,0.37459023330326463,-0.11716084956187751,-0.12360984849491553,-0.12849851324064712,,,,,
3527603,LUIS ANTONIO,SP,24,117,0,0,-0.19227591630799806,-0.17151508284681166,-0.013919694672338187,-0.001905256212219349,0.04360133688880788,,,,,,,,,,
3528007,MACATUBA,SP,24,44,0,0,0.03680024758236118,-0.11293897968376561,0.1545993209485831,0.36032994742488766,0.19482164400288535,,,,,,,,,,
3528106,MACAUBAL,SP,24,27,0,0,-0.19650718820474108,-0.16087086607560647,0.042338101692496126,0.2492697652509273,0.14122840234301295,,,,,,,,,,
3528403,MAIRINQUE,SP,24,282,0,2,-0.09910008657327529,-0.1658958814867001,-0.035647509178996395,0.057591988484146595,0.5352767413159936,,,,,,0.34352145931075834,-0.18204377766375543,-0.3140543535541282,0.36268703157985205,0.22474262977070078
3528502,MAIRIPORA,SP,24,391,2,1,-0.36492970864335833,-0.6662181438077116,-0.1487653476604435,0.0062152070257363,0.40513264769835133,0.10845193904480363,-0.1998263134713633,0.12055473211441158,0.20745854823552873,0.38755679199660137,-0.1312525635516668,-0.1380498647283479,-0.14558367013382342,-0.15397947077242097,-0.18610323617140284
3528601,MANDURI,SP,24,26,0,0,-0.1483933153017309,-0.2326382472751608,-0.11838945349499591,0.11803606567884828,0.17574593919295745,,,,,,,,,,
3528809,MARACAI,SP,24,82,0,0,-0.1844035220770899,-0.15493181852677515,0.19345053011443641,0.08278062468295395,-0.005295737595712838,,,,,,,,,,
3528858,MARAPOAMA,SP,24,42,0,0,-0.0703227590121126,-0.18865500981515465,0.22851422980393996,-0.13350686270853657,0.10561573791751193,,,,,,,,,,
3529005,MARILIA,SP,24,2279,9,7,-0.0595369243431898,-0.14348162146135957,0.13210096054211246,-0.026033193698598998,0.24240559369007256,-0.03363908259037772,-0.31072036492355765,-0.04024393563774131,0.16844036017754488,-0.03473428961875255,-0.27543388040458555,-0.3339989877116658,0.03285049567787116,0.23004601380460157,0.08556076330124147
3529203,MARTINOPOLIS,SP,24,66,0,0,-0.16963593123126564,0.0002879435356532511,0.04348270659451545,-0.1924235368392676,0.2848475924154338,,,,,,,,,,
3529302,MATAO,SP,24,1564,4,1,0.1506714959867661,0.2553198970292451,-0.09652149123310345,-0.18094424477894663,-0.4339064339099269,-0.19183269254018775,-0.20174196763566252,-0.18570195349698687,0.08405954770481047,-0.12478354962115545,0.3181185318397061,0.3561486747141512,-0.10222556095668148,-0.10771355506504919,-0.08560080883635282
3529401,MAUA,SP,24,2560,6,7,-0.436602777612738,-0.6079014865942298,-0.3098668927722231,-0.1587232383680869,0.6172089017165979,0.10088437605560574,-0.32965129153956285,-0.48731237163443164,0.14468246042304844,0.11310692716311167,-0.2780907739060495,-0.0840271711668341,-0.07331633134667244,-0.10654533863443544,-0.047316022340738374
3529500,MENDONCA,SP,24,126,0,0,0.09942720390582183,0.024696227929454327,0.04895037465191652,0.13805621650246985,-0.12842163669603632,,,,,,,,,,
3529609,MERIDIANO,SP,24,33,0,0,0.19083342591929453,-0.4088912331680852,-0.00041631295092373657,-0.16242371414965343,0.10403451178848731,,,,,,,,,,
3529807,MINEIROS DO TIETE,SP,24,48,0,0,-0.02544871039974844,-0.0540546295339148,-0.1476336237485617,0.10861643783612618,0.30383997440070787,,,,,,,,,,
3529906,MIRACATU,SP,24,48,0,0,-0.2477390442436291,-0.057127344234348794,-0.14161166924603938,-0.023330127846707203,0.3696814421130849,,,,,,,,,,
3530102,MIRANDOPOLIS,SP,24,52,0,0,-0.05001291928981687,0.03732898138683795,-0.003868419691049888,-0.09243244352471214,0.1547867109424602,,,,,,,,,,
3530201,MIRANTE DO PARANAPANEMA,SP,24,44,2,3,-0.23715189167272474,-0.297836649092471,0.28120732129202763,-0.03769392663289749,-0.038778509242147,-0.1061310423614934,-0.11140210535306659,-0.11722230293592323,0.395781955934523,-0.12862393885688164,0.3396193355567788,-0.11140210535306659,-0.11722230293592323,-0.12368186122953842,
3530300,MIRASSOL,SP,24,595,0,0,0.11524766840549888,0.16992500506426042,0.2554412612295876,0.36994838351838716,0.11717319750406588,,,,,,,,,,
3530409,MIRASSOLANDIA,SP,24,87,0,0,-0.23476541184898428,-0.1957939572906169,-0.21426716725887904,-0.07732114619014858,-0.06813203268232089,,,,,,,,,,
3530508,MOCOCA,SP,24,478,2,0,0.18377258333968963,0.39874022581166735,0.31105002542830396,0.30962329282269296,-0.004770307374402332,0.10845193904480363,-0.1998263134713633,0.11113529627812563,-0.20149814827784027,-0.15733881028688976,,,,,
3530607,MOGI DAS CRUZES,SP,24,2985,4,8,-0.3984503977807058,-0.5680434510615233,-0.06044776913779463,-0.12539735414374106,0.31176684868149207,-0.214903671624183,-0.2262404526381345,-0.23882651437293667,0.06823696627238056,0.10146258389042641,-0.2055809611166087,0.09145228264848806,-0.18178391148603742,0.06392092266028,-0.03473428961875255
3530706,MOGI GUACU,SP,24,1519,8,3,-0.034494221653276785,-0.11665423888856431,0.13341903644749376,-0.05600437299217151,0.060469888583833925,-0.2545186757904969,-0.02333125143607388,0.13809510798137928,-0.22607526112832707,0.21223686857751345,-0.13401627110983003,-0.14064976601741078,-0.12511516736054804,0.3494366243911038,-0.08560080883635282
