cod_ibge7,cod_ibge6,cod_siafi,uf,nome_municipio,cat_total,cat_obito,cat_cid_mental,cat_cid_lesao,cat_cid_musculo,cat_afastamento,cnae_dominante,cnae_dominante_nome,cat_cnae_dominante,concentracao_dominante,n_cnaes_ativos,bf_media,bf_pico,bf_vale,bf_ini,bf_fim,bf_variacao_periodo,bf_variacao_pct
5208509,520850,9369,GO,GOIANDIRA                                    ,2.0,0.0,1.0,1.0,0.0,0.0,10,"Abate de Suinos, Ave",1.0,0.5,2,323.625,367,262,343,278,-65,-0.18950437317784258
5208608,520860,9371,GO,GOIANESIA                                    ,320.0,3.0,0.0,224.0,29.0,183.0,10,"Abate de Suinos, Ave",86.0,0.26875,33,4321.583333333333,4661,3594,4639,3873,-766,-0.1651217934899763
5208707,520870,9373,GO,GOIANIA                                      ,10923.0,46.0,55.0,7583.0,710.0,5083.0,86,Atividades de Atendi,2160.0,0.19774787146388356,72,71028.0,77757,59595,74650,63992,-10658,-0.14277294038847957
5208806,520880,9375,GO,GOIANIRA                                     ,100.0,0.0,0.0,75.0,6.0,35.0,10,"Abate de Suinos, Ave",33.0,0.33,25,4990.833333333333,5325,4494,4571,5133,562,0.12294902647123168
5208905,520890,9377,GO,GOIAS                                        ,29.0,0.0,0.0,25.0,2.0,15.0,08,"Extracao de Pedra, A",6.0,0.20689655172413793,9,2161.3333333333335,2441,1795,2441,1795,-646,-0.26464563703400246
5209200,520920,9381,GO,GUAPO                                        ,14.0,0.0,0.0,9.0,2.0,7.0,38,Coleta de Residuos N,6.0,0.42857142857142855,6,2249.625,2390,2035,2094,2374,280,0.13371537726838587
1709500,170950,9385,TO,GURUPI                                       ,185.0,2.0,2.0,141.0,10.0,89.0,47,Comercio Varejista d,47.0,0.25405405405405407,33,3937.9166666666665,4114,3483,3935,3608,-327,-0.08310038119440914
5209804,520980,9391,GO,HIDROLINA                                    ,2.0,0.0,0.0,2.0,0.0,0.0,01,Criacao de Aves     ,2.0,1.0,1,342.5833333333333,388,289,372,289,-83,-0.22311827956989247
5210000,521000,9395,GO,INHUMAS                                      ,250.0,3.0,0.0,175.0,12.0,95.0,10,"Abate de Suinos, Ave",101.0,0.404,28,3494.0833333333335,3737,3135,3550,3240,-310,-0.08732394366197183
5210208,521020,9399,GO,IPORA                                        ,59.0,1.0,0.0,40.0,2.0,27.0,10,"Abate de Suinos, Ave",12.0,0.2033898305084746,16,1732.0,1915,1525,1823,1525,-298,-0.1634668129456939
1710706,171070,9409,TO,ITAGUATINS                                   ,2.0,0.0,0.0,2.0,0.0,1.0,42,Obras para Geracao e,2.0,1.0,1,942.9166666666666,979,883,883,955,72,0.08154020385050963
5211008,521100,9415,GO,ITAPIRAPUA                                   ,3.0,0.0,0.0,3.0,0.0,3.0,23,Fabricacao de Artefa,2.0,0.6666666666666666,2,933.7916666666666,1045,794,1019,794,-225,-0.22080471050049066
5211305,521130,9421,GO,ITARUMA                                      ,8.0,0.0,0.0,7.0,0.0,1.0,47,Comercio Varejista d,5.0,0.625,3,412.4166666666667,445,377,405,377,-28,-0.0691358024691358
5211503,521150,9425,GO,ITUMBIARA                                    ,694.0,3.0,0.0,433.0,34.0,302.0,15,Fabricacao de Calcad,112.0,0.16138328530259366,43,5654.375,6261,4931,6261,4940,-1321,-0.21098865995847307
5211701,521170,9429,GO,JANDAIA                                      ,92.0,0.0,0.0,70.0,6.0,30.0,19,Fabricacao de Alcool,83.0,0.9021739130434783,4,378.8333333333333,449,307,440,307,-133,-0.30227272727272725
5211909,521190,9433,GO,JATAI                                        ,533.0,4.0,1.0,372.0,36.0,248.0,10,"Abate de Suinos, Ave",81.0,0.15196998123827393,38,5047.25,5674,4169,5199,4169,-1030,-0.19811502211963838
5212105,521210,9437,GO,JOVIANIA                                     ,7.0,1.0,0.0,5.0,0.0,5.0,52,Armazenamento       ,3.0,0.42857142857142855,3,260.3333333333333,289,208,283,224,-59,-0.20848056537102475
5212303,521230,9443,GO,LEOPOLDO DE BULHOES                          ,22.0,0.0,0.0,17.0,2.0,15.0,01,Criacao de Aves     ,11.0,0.5,5,916.2916666666666,959,858,858,907,49,0.05710955710955711
5212600,521260,9447,GO,MAIRIPOTABA                                  ,1.0,0.0,0.0,0.0,0.0,0.0,47,Comercio Varejista d,1.0,1.0,1,300.125,327,278,304,278,-26,-0.08552631578947369
5216304,521630,9455,GO,PARANAIGUARA                                 ,8.0,0.0,0.0,8.0,0.0,6.0,82,Servicos Combinados ,4.0,0.5,4,540.3333333333334,576,489,555,491,-64,-0.11531531531531532
5213004,521300,9457,GO,MAURILANDIA                                  ,22.0,0.0,0.0,18.0,0.0,13.0,82,Servicos Combinados ,11.0,0.5,3,922.875,1047,781,1047,781,-266,-0.25405921680993315
1713205,171320,9461,TO,MIRACEMA DO TOCANTINS                        ,14.0,0.0,0.0,12.0,0.0,4.0,42,Obras para Geracao e,9.0,0.6428571428571429,5,1584.875,1759,1410,1759,1457,-302,-0.1716884593519045
5213400,521340,9465,GO,MOIPORA                                      ,1.0,0.0,0.0,1.0,0.0,0.0,70,Atividades de Consul,1.0,1.0,1,154.29166666666666,186,123,183,132,-51,-0.2786885245901639
1713601,171360,9469,TO,MONTE DO CARMO                               ,1.0,0.0,0.0,1.0,0.0,0.0,03,Aquicultura em Agua ,1.0,1.0,1,793.1666666666666,824,718,817,751,-66,-0.08078335373317014
5213707,521370,9471,GO,MONTES CLAROS DE GOIAS                       ,36.0,0.0,0.0,28.0,2.0,17.0,19,Fabricacao de Alcool,30.0,0.8333333333333334,6,459.5416666666667,500,392,464,409,-55,-0.11853448275862069
5213905,521390,9475,GO,MOSSAMEDES                                   ,1.0,0.0,0.0,1.0,0.0,1.0,23,Fabricacao de Artefa,1.0,1.0,1,263.5416666666667,285,223,271,251,-20,-0.07380073800738007
5214507,521450,9487,GO,NEROPOLIS                                    ,105.0,3.0,0.0,76.0,1.0,51.0,10,"Abate de Suinos, Ave",30.0,0.2857142857142857,19,2163.9166666666665,2331,1814,1814,2264,450,0.24807056229327454
5214903,521490,9495,GO,NOVA ROMA                                    ,1.0,0.0,0.0,1.0,0.0,1.0,71,Servicos de Engenhar,1.0,1.0,1,451.4166666666667,500,394,497,406,-91,-0.18309859154929578
5215207,521520,9501,GO,NOVO BRASIL                                  ,1.0,0.0,0.0,1.0,0.0,1.0,49,Transporte Rodoviari,1.0,1.0,1,408.0833333333333,439,355,439,372,-67,-0.15261958997722094
5215603,521560,9509,GO,PADRE BERNARDO                               ,37.0,0.0,0.0,35.0,1.0,16.0,08,"Extracao de Pedra, A",12.0,0.32432432432432434,6,2959.25,3215,2568,3146,2629,-517,-0.16433566433566432
5215900,521590,9515,GO,PALMINOPOLIS                                 ,4.0,0.0,0.0,2.0,2.0,2.0,10,"Abate de Suinos, Ave",2.0,0.5,3,413.25,455,341,455,341,-114,-0.25054945054945055
1716109,171610,9519,TO,PARAISO DO TOCANTINS                         ,189.0,4.0,2.0,129.0,6.0,84.0,10,"Abate de Suinos, Ave",76.0,0.4021164021164021,21,1892.2083333333333,2082,1526,2081,1536,-545,-0.26189332051898123
1716505,171650,9525,TO,PEDRO AFONSO                                 ,22.0,0.0,0.0,19.0,0.0,7.0,19,Fabricacao de Alcool,20.0,0.9090909090909091,3,1051.75,1137,964,972,1049,77,0.07921810699588477
1709005,170900,9533,TO,GOIATINS                                     ,1.0,0.0,0.0,1.0,0.0,1.0,01,Criacao de Aves     ,1.0,1.0,1,2234.0,2445,2095,2379,2136,-243,-0.1021437578814628
5217302,521730,9543,GO,PIRENOPOLIS                                  ,50.0,0.0,0.0,36.0,2.0,27.0,86,Atividades de Atendi,18.0,0.36,13,1615.6666666666667,1781,1344,1731,1404,-327,-0.18890814558058924
1717503,171750,9547,TO,PIUM                                         ,4.0,0.0,0.0,4.0,0.0,3.0,01,Criacao de Aves     ,3.0,0.75,2,570.75,599,523,564,539,-25,-0.044326241134751775
5218003,521800,9555,GO,PORANGATU                                    ,88.0,0.0,0.0,77.0,6.0,47.0,10,"Abate de Suinos, Ave",39.0,0.4431818181818182,16,3118.4583333333335,3307,2670,3196,2843,-353,-0.11045056320400501
5218300,521830,9561,GO,POSSE                                        ,42.0,1.0,0.0,28.0,1.0,21.0,86,Atividades de Atendi,7.0,0.16666666666666666,18,3972.6666666666665,4344,3448,4095,3500,-595,-0.1452991452991453
5218607,521860,9565,GO,RIALMA                                       ,34.0,0.0,0.0,27.0,4.0,16.0,49,Transporte Rodoviari,8.0,0.23529411764705882,9,658.5833333333334,717,564,654,597,-57,-0.0871559633027523
5218805,521880,9571,GO,RIO VERDE                                    ,1381.0,11.0,1.0,1108.0,50.0,638.0,10,"Abate de Suinos, Ave",551.0,0.39898624185372916,55,12389.541666666666,14194,9892,13607,10618,-2989,-0.21966634820313075
5219001,521900,9575,GO,SANCLERLANDIA                                ,10.0,0.0,0.0,9.0,0.0,8.0,10,"Abate de Suinos, Ave",5.0,0.5,5,452.5416666666667,478,421,421,434,13,0.030878859857482184
5219407,521940,9583,GO,SANTA RITA DO ARAGUAIA                       ,6.0,2.0,0.0,5.0,0.0,5.0,23,Fabricacao de Artefa,2.0,0.3333333333333333,5,591.4166666666666,658,503,629,503,-126,-0.20031796502384738
5219704,521970,9589,GO,SANTA TEREZINHA DE GOIAS                     ,33.0,0.0,1.0,26.0,3.0,23.0,42,Obras para Geracao e,27.0,0.8181818181818182,5,1401.2083333333333,1573,1128,1565,1167,-398,-0.25431309904153354
5219803,521980,9591,GO,SAO DOMINGOS                                 ,5.0,0.0,0.0,4.0,0.0,4.0,96,"Lavanderias, Tintura",3.0,0.6,3,1364.2083333333333,1455,1192,1454,1192,-262,-0.18019257221458046
5217609,521760,9595,GO,PLANALTINA                                   ,78.0,0.0,2.0,63.0,5.0,44.0,47,Comercio Varejista d,22.0,0.28205128205128205,20,11600.666666666666,12718,10137,12718,10144,-2574,-0.20239031294228652
5220009,522000,9597,GO,SAO JOAO D'ALIANCA                           ,12.0,0.0,0.0,10.0,2.0,8.0,01,Criacao de Aves     ,6.0,0.5,5,1364.75,1467,1187,1368,1232,-136,-0.09941520467836257
5220207,522020,9601,GO,SAO MIGUEL DO ARAGUAIA                       ,100.0,0.0,0.0,59.0,10.0,35.0,01,Criacao de Aves     ,45.0,0.45,10,2472.7916666666665,2741,2115,2624,2151,-473,-0.18025914634146342
5220504,522050,9607,GO,SERRANOPOLIS                                 ,53.0,0.0,0.0,48.0,2.0,28.0,19,Fabricacao de Alcool,45.0,0.8490566037735849,6,568.0,652,465,652,465,-187,-0.28680981595092025
1720903,172090,9615,TO,TAGUATINGA                                   ,17.0,0.0,0.0,13.0,0.0,7.0,08,"Extracao de Pedra, A",13.0,0.7647058823529411,3,2655.125,2878,2402,2878,2402,-476,-0.16539263377345378
5221700,522170,9635,GO,URUANA                                       ,5.0,0.0,0.0,5.0,0.0,2.0,10,"Abate de Suinos, Ave",3.0,0.6,2,1640.9166666666667,1779,1479,1632,1479,-153,-0.09375
5221908,522190,9639,GO,VARJAO                                       ,1.0,0.0,0.0,1.0,0.0,0.0,61,Telecomunicacoes por,1.0,1.0,1,331.375,368,281,357,281,-76,-0.21288515406162464
1722107,172210,9643,TO,XAMBIOA                                      ,18.0,0.0,0.0,15.0,0.0,6.0,08,"Extracao de Pedra, A",13.0,0.7222222222222222,6,1640.7916666666667,1715,1460,1650,1543,-107,-0.06484848484848485
5200134,520013,9645,GO,ACREUNA                                      ,76.0,0.0,0.0,57.0,7.0,38.0,01,Criacao de Aves     ,38.0,0.5,13,1370.9166666666667,1527,1105,1472,1130,-342,-0.23233695652173914
5213087,521308,9647,GO,MINACU                                       ,44.0,0.0,0.0,34.0,5.0,17.0,08,"Extracao de Pedra, A",14.0,0.3181818181818182,14,2156.5,2410,1794,2410,1846,-564,-0.23402489626556017
5214838,521483,9653,GO,NOVA CRIXAS                                  ,11.0,0.0,0.0,8.0,2.0,4.0,01,Criacao de Aves     ,5.0,0.45454545454545453,6,1144.8333333333333,1204,1055,1163,1055,-108,-0.09286328460877043
5222054,522205,9657,GO,VICENTINOPOLIS                               ,36.0,0.0,0.0,29.0,2.0,11.0,10,"Abate de Suinos, Ave",30.0,0.8333333333333334,4,723.125,837,584,796,584,-212,-0.2663316582914573
1720655,172065,9659,TO,SILVANOPOLIS                                 ,1.0,0.0,0.0,0.0,0.0,0.0,46,Comercio Atacadista ,1.0,1.0,1,720.9583333333334,758,669,736,735,-1,-0.001358695652173913
5200852,520085,9661,GO,AMERICANO DO BRASIL                          ,1.0,0.0,0.0,0.0,0.0,1.0,53,Atividades de Correi,1.0,1.0,1,458.3333333333333,552,344,549,387,-162,-0.29508196721311475
5204250,520425,9673,GO,CACHOEIRA DOURADA                            ,46.0,0.0,0.0,32.0,4.0,30.0,10,"Abate de Suinos, Ave",41.0,0.8913043478260869,5,477.9166666666667,522,423,483,428,-55,-0.11387163561076605
5207253,520725,9675,GO,DOVERLANDIA                                  ,3.0,0.0,0.0,1.0,0.0,3.0,47,Comercio Varejista d,2.0,0.6666666666666666,2,611.7083333333334,659,546,627,546,-81,-0.1291866028708134
1718758,171875,9679,TO,RIO SONO                                     ,2.0,0.0,0.0,1.0,0.0,1.0,01,Criacao de Aves     ,2.0,1.0,1,956.625,987,891,974,902,-72,-0.07392197125256673
1707553,170755,9683,TO,FATIMA                                       ,12.0,0.0,0.0,9.0,0.0,7.0,41,Construcao de Edific,5.0,0.4166666666666667,3,390.5833333333333,411,340,406,362,-44,-0.10837438423645321
5219357,521935,9689,GO,SANTA ISABEL                                 ,2.0,0.0,0.0,0.0,2.0,2.0,25,Fabricacao de Produt,2.0,1.0,1,426.625,470,369,446,379,-67,-0.15022421524663676
1703206,170320,9695,TO,BERNARDO SAYAO                               ,6.0,0.0,0.0,5.0,0.0,2.0,10,"Abate de Suinos, Ave",3.0,0.5,2,518.125,551,462,528,476,-52,-0.09848484848484848
5300108,530010,9701,DF,BRASILIA                                     ,17432.0,66.0,473.0,11015.0,1646.0,8698.0,86,Atividades de Atendi,4601.0,0.26393988067921065,71,169635.875,191698,143462,191698,149889,-41809,-0.21809825871944413
1712504,171250,9711,TO,MARIANOPOLIS DO TOCANTINS                    ,5.0,0.0,0.0,2.0,0.0,2.0,01,Criacao de Aves     ,5.0,1.0,1,360.625,411,336,350,411,61,0.1742857142857143
1701101,170110,9713,TO,APARECIDA DO RIO NEGRO                       ,1.0,0.0,0.0,1.0,0.0,0.0,11,Fabricacao de Refrig,1.0,1.0,1,571.5416666666666,603,493,576,556,-20,-0.034722222222222224
1707108,170710,9719,TO,DIVINOPOLIS DO TOCANTINS                     ,12.0,0.0,0.0,11.0,0.0,5.0,01,Criacao de Aves     ,10.0,0.8333333333333334,2,930.625,978,825,919,847,-72,-0.07834602829162132
1721000,172100,9733,TO,PALMAS                                       ,1260.0,14.0,13.0,658.0,57.0,601.0,86,Atividades de Atendi,189.0,0.15,56,19893.875,22646,16326,22646,16326,-6320,-0.2790779828667314
5107180,510718,9741,MT,RIBEIRAO CASCALHEIRA                         ,9.0,0.0,0.0,6.0,0.0,5.0,01,Criacao de Aves     ,5.0,0.5555555555555556,3,1041.2916666666667,1097,933,1004,933,-71,-0.07071713147410359
5220157,522015,9749,GO,SAO LUIZ DO NORTE                            ,4.0,0.0,0.0,3.0,1.0,1.0,01,Criacao de Aves     ,3.0,0.75,2,612.2916666666666,648,570,625,570,-55,-0.088
5220454,522045,9753,GO,SENADOR CANEDO                               ,662.0,2.0,0.0,519.0,27.0,360.0,10,"Abate de Suinos, Ave",273.0,0.4123867069486405,40,8944.75,9170,8580,8948,8910,-38,-0.0042467590523021905
5220686,522068,9755,GO,SIMOLANDIA                                   ,7.0,0.0,0.0,6.0,0.0,6.0,82,Servicos Combinados ,7.0,1.0,1,1051.9583333333333,1186,889,1138,907,-231,-0.20298769771529
5221452,522145,9761,GO,TROMBAS                                      ,2.0,0.0,0.0,2.0,0.0,0.0,45,Comercio de Pecas e ,1.0,0.5,2,399.875,431,342,423,342,-81,-0.19148936170212766
5200159,520015,9769,GO,ADELANDIA                                    ,1.0,0.0,0.0,1.0,0.0,1.0,84,Administracao Public,1.0,1.0,1,195.375,218,153,210,163,-47,-0.22380952380952382
5100805,510080,9773,MT,APIACAS                                      ,28.0,2.0,0.0,24.0,2.0,9.0,47,Comercio Varejista d,25.0,0.8928571428571429,3,606.7083333333334,652,546,588,572,-16,-0.027210884353741496
5203559,520355,9775,GO,BONFINOPOLIS                                 ,1.0,0.0,0.0,1.0,0.0,0.0,47,Comercio Varejista d,1.0,1.0,1,757.0,803,708,708,769,61,0.08615819209039548
5102678,510267,9779,MT,CAMPO VERDE                                  ,312.0,3.0,0.0,238.0,17.0,132.0,01,Criacao de Aves     ,74.0,0.23717948717948717,31,1569.7083333333333,1715,1315,1575,1482,-93,-0.05904761904761905
5205455,520545,9785,GO,CEZARINA                                     ,28.0,1.0,0.0,18.0,3.0,9.0,33,Manutencao e Reparac,6.0,0.21428571428571427,8,678.25,752,565,725,565,-160,-0.2206896551724138
5103056,510305,9789,MT,CLAUDIA                                      ,33.0,3.0,0.0,31.0,1.0,4.0,16,Desdobramento de Mad,8.0,0.24242424242424243,13,746.2916666666666,813,660,660,740,80,0.12121212121212122
5207352,520735,9795,GO,EDEALINA                                     ,4.0,0.0,0.0,4.0,0.0,2.0,52,Armazenamento       ,2.0,0.5,2,372.125,412,340,412,342,-70,-0.16990291262135923
5209150,520915,9799,GO,GOUVELANDIA                                  ,1.0,0.0,0.0,1.0,0.0,0.0,46,Comercio Atacadista ,1.0,1.0,1,409.0,466,354,380,356,-24,-0.06315789473684211
5002159,500215,9801,MS,BODOQUENA                                    ,28.0,0.0,0.0,18.0,3.0,21.0,08,"Extracao de Pedra, A",11.0,0.39285714285714285,8,737.625,814,639,767,639,-128,-0.16688396349413298
5003504,500350,9805,MS,DOURADINA                                    ,2.0,0.0,0.0,2.0,0.0,0.0,52,Armazenamento       ,1.0,0.5,2,428.9583333333333,445,413,420,413,-7,-0.016666666666666666
5007695,500769,9809,MS,SAO GABRIEL DO OESTE                         ,249.0,3.0,0.0,201.0,10.0,89.0,10,"Abate de Suinos, Ave",113.0,0.4538152610441767,22,1272.75,1363,1053,1295,1175,-120,-0.09266409266409266
5007703,500770,9813,MS,SETE QUEDAS                                  ,6.0,0.0,0.0,6.0,0.0,2.0,82,Servicos Combinados ,1.0,0.16666666666666666,6,589.8333333333334,624,519,586,546,-40,-0.06825938566552901
5007950,500795,9815,MS,TACURU                                       ,15.0,0.0,0.0,8.0,1.0,8.0,10,"Abate de Suinos, Ave",4.0,0.26666666666666666,7,1674.9583333333333,1949,1437,1949,1448,-501,-0.25705489994869163
5105101,510510,9819,MT,JUARA                                        ,317.0,1.0,0.0,243.0,15.0,127.0,10,"Abate de Suinos, Ave",133.0,0.4195583596214511,22,1825.0833333333333,1930,1560,1864,1627,-237,-0.1271459227467811
4314050,431405,9825,RS,PAROBE                                       ,359.0,0.0,0.0,293.0,19.0,132.0,10,"Abate de Suinos, Ave",123.0,0.3426183844011142,24,3190.875,3597,2623,3206,2715,-491,-0.153150343106675
1301852,130185,9835,AM,IRANDUBA                                     ,138.0,0.0,0.0,83.0,9.0,96.0,38,Coleta de Residuos N,39.0,0.2826086956521739,13,14426.958333333334,15318,13543,14015,13963,-52,-0.0037103103817338564
1303536,130353,9841,AM,PRESIDENTE FIGUEIREDO                        ,56.0,0.0,0.0,40.0,2.0,22.0,24,Fundicao de Ferro e ,24.0,0.42857142857142855,10,4950.708333333333,5146,4676,5036,5043,7,0.0013899920571882446
1303569,130356,9843,AM,RIO PRETO DA EVA                             ,11.0,0.0,0.0,9.0,0.0,3.0,49,Transporte Rodoviari,3.0,0.2727272727272727,5,3719.3333333333335,4057,3001,4030,3001,-1029,-0.2553349875930521
1304062,130406,9847,AM,TABATINGA                                    ,5.0,0.0,0.0,5.0,0.0,3.0,46,Comercio Atacadista ,2.0,0.4,4,10346.291666666666,10720,10013,10111,10616,505,0.049945603797843935
1304260,130426,9849,AM,UARINI                                       ,1.0,0.0,0.0,0.0,1.0,0.0,55,Hoteis e Similares  ,1.0,1.0,1,2880.6666666666665,3133,2683,2944,3133,189,0.06419836956521739
2311355,231135,9853,CE,QUIXELO                                      ,2.0,0.0,0.0,2.0,0.0,0.0,47,Comercio Varejista d,1.0,0.5,2,2981.4166666666665,3057,2866,2932,2876,-56,-0.019099590723055934
2917359,291735,9859,BA,JABORANDI                                    ,18.0,0.0,0.0,16.0,1.0,8.0,01,Criacao de Aves     ,14.0,0.7777777777777778,3,1573.625,1662,1425,1653,1425,-228,-0.13793103448275862
5104906,510490,9861,MT,JANGADA                                      ,2.0,0.0,0.0,2.0,0.0,2.0,15,Fabricacao de Calcad,2.0,1.0,1,1072.2083333333333,1159,954,1099,954,-145,-0.13193812556869883
5103106,510310,9865,MT,COCALINHO                                    ,32.0,0.0,0.0,28.0,0.0,14.0,01,Criacao de Aves     ,15.0,0.46875,7,564.9166666666666,649,472,556,482,-74,-0.13309352517985612
5107040,510704,9871,MT,PRIMAVERA DO LESTE                           ,623.0,8.0,1.0,430.0,38.0,338.0,47,Comercio Varejista d,93.0,0.1492776886035313,43,3522.7916666666665,3849,3074,3522,3300,-222,-0.06303236797274275
5106299,510629,9885,MT,PARANAITA                                    ,20.0,0.0,0.0,12.0,0.0,6.0,47,Comercio Varejista d,11.0,0.55,6,621.0,657,540,636,551,-85,-0.13364779874213836
5108600,510860,9897,MT,VILA RICA                                    ,15.0,0.0,0.0,13.0,1.0,8.0,01,Criacao de Aves     ,4.0,0.26666666666666666,7,1269.9166666666667,1398,1042,1252,1123,-129,-0.10303514376996806
5106273,510627,9903,MT,NOVO HORIZONTE DO NORTE                      ,3.0,0.0,0.0,3.0,0.0,3.0,01,Criacao de Aves     ,2.0,0.6666666666666666,2,213.625,223,192,223,204,-19,-0.08520179372197309
5108501,510850,9905,MT,VERA                                         ,117.0,0.0,1.0,94.0,6.0,62.0,01,Criacao de Aves     ,57.0,0.48717948717948717,13,479.4583333333333,548,393,415,526,111,0.2674698795180723
5107925,510792,9907,MT,SORRISO                                      ,838.0,11.0,4.0,634.0,61.0,403.0,47,Comercio Varejista d,201.0,0.2398568019093079,42,4740.125,5045,4312,4509,4454,-55,-0.012197826569084054
5100607,510060,9911,MT,ALTO TAQUARI                                 ,33.0,2.0,0.0,26.0,0.0,18.0,19,Fabricacao de Alcool,22.0,0.6666666666666666,7,493.5416666666667,534,457,499,467,-32,-0.06412825651302605
4107157,410715,9915,PR,DIAMANTE D'OESTE                             ,5.0,0.0,0.0,2.0,0.0,1.0,47,Comercio Varejista d,4.0,0.8,2,337.9166666666667,358,303,344,331,-13,-0.0377906976744186
2311264,231126,9917,CE,QUITERIANOPOLIS                              ,1.0,0.0,0.0,1.0,0.0,0.0,23,Fabricacao de Artefa,1.0,1.0,1,3893.5416666666665,3977,3737,3848,3773,-75,-0.01949064449064449
5212956,521295,9927,GO,MATRINCHA                                    ,1.0,0.0,0.0,1.0,0.0,0.0,01,Criacao de Aves     ,1.0,1.0,1,597.2916666666666,650,555,650,555,-95,-0.14615384615384616
5105606,510560,9929,MT,MATUPA                                       ,189.0,3.0,0.0,124.0,5.0,100.0,01,Criacao de Aves     ,58.0,0.30687830687830686,19,602.8333333333334,666,533,608,549,-59,-0.09703947368421052
5213756,521375,9933,GO,MONTIVIDIU                                   ,29.0,0.0,0.0,25.0,0.0,15.0,52,Armazenamento       ,10.0,0.3448275862068966,11,679.4583333333334,736,596,721,614,-107,-0.14840499306518723
5106224,510622,9937,MT,NOVA MUTUM                                   ,731.0,6.0,1.0,454.0,52.0,316.0,10,"Abate de Suinos, Ave",256.0,0.35020519835841313,37,1520.7916666666667,1675,1265,1662,1304,-358,-0.21540312876052947
4200051,420005,9939,SC,ABDON BATISTA                                ,9.0,0.0,0.0,9.0,0.0,2.0,84,Administracao Public,8.0,0.8888888888888888,2,175.125,190,151,184,163,-21,-0.11413043478260869
4204152,420415,9943,SC,CELSO RAMOS                                  ,2.0,0.0,0.0,2.0,0.0,1.0,16,Desdobramento de Mad,1.0,0.5,2,172.70833333333334,187,149,186,171,-15,-0.08064516129032258
4109757,410975,9949,PR,IBEMA                                        ,26.0,0.0,0.0,12.0,2.0,9.0,16,Desdobramento de Mad,15.0,0.5769230769230769,8,548.875,628,429,602,434,-168,-0.27906976744186046
4207650,420765,9951,SC,IPORA DO OESTE                               ,39.0,0.0,0.0,33.0,0.0,16.0,47,Comercio Varejista d,10.0,0.2564102564102564,13,182.66666666666666,222,75,204,75,-129,-0.6323529411764706
4209854,420985,9961,SC,LINDOIA DO SUL                               ,21.0,0.0,0.0,15.0,1.0,12.0,16,Desdobramento de Mad,13.0,0.6190476190476191,4,88.54166666666667,99,75,91,92,1,0.01098901098901099
4117453,411745,9965,PR,OURO VERDE DO OESTE                          ,33.0,0.0,0.0,20.0,1.0,19.0,01,Criacao de Aves     ,11.0,0.3333333333333333,6,249.70833333333334,266,224,248,260,12,0.04838709677419355
4218251,421825,9971,SC,TIMBO GRANDE                                 ,41.0,0.0,0.0,33.0,3.0,24.0,16,Desdobramento de Mad,19.0,0.4634146341463415,7,977.5833333333334,1137,816,1131,816,-315,-0.27851458885941643
4218855,421885,9973,SC,UNIAO DO OESTE                               ,8.0,0.0,0.0,8.0,0.0,4.0,31,Fabricacao de Moveis,4.0,0.5,2,48.833333333333336,85,29,85,44,-41,-0.4823529411764706
4219358,421935,9977,SC,VITOR MEIRELES                               ,9.0,0.0,0.0,7.0,0.0,1.0,02,Producao Florestal -,3.0,0.3333333333333333,5,185.25,216,138,215,138,-77,-0.3581395348837209
4208450,420845,9985,SC,ITAPOA                                       ,247.0,1.0,1.0,153.0,11.0,120.0,52,Armazenamento       ,96.0,0.38866396761133604,23,1295.4583333333333,1409,1175,1224,1263,39,0.031862745098039214
5003157,500315,9997,MS,CORONEL SAPUCAIA                             ,2.0,0.0,0.0,2.0,0.0,0.0,60,Atividades de Televi,1.0,0.5,2,3312.75,3395,3232,3339,3327,-12,-0.0035938903863432167
1200385,120038,0151,AC,PLACIDO DE CASTRO                            ,5.0,0.0,0.0,5.0,0.0,5.0,10,"Abate de Suinos, Ave",5.0,1.0,1,2403.9583333333335,2542,2113,2453,2187,-266,-0.10843864655523848
1200807,120080,0649,AC,PORTO ACRE                                   ,1.0,0.0,0.0,1.0,0.0,0.0,47,Comercio Varejista d,1.0,1.0,1,4091.6666666666665,4297,3773,4287,3793,-494,-0.1152320970375554
1200500,120050,0145,AC,SENA MADUREIRA                               ,27.0,1.0,0.0,19.0,3.0,14.0,42,Obras para Geracao e,8.0,0.2962962962962963,11,9086.875,9372,8527,9094,8882,-212,-0.023312073894875742
1200708,120070,0149,AC,XAPURI                                       ,11.0,0.0,0.0,11.0,0.0,6.0,47,Comercio Varejista d,5.0,0.45454545454545453,4,2903.5,2988,2690,2913,2690,-223,-0.07655338139375215
2700508,270050,2709,AL,BARRA DE SANTO ANTONIO                       ,19.0,0.0,0.0,13.0,6.0,9.0,55,Hoteis e Similares  ,15.0,0.7894736842105263,3,3700.5416666666665,4033,3378,4033,3378,-655,-0.16241011653855691
2700706,270070,2713,AL,BATALHA                                      ,6.0,0.0,1.0,4.0,1.0,2.0,10,"Abate de Suinos, Ave",4.0,0.6666666666666666,2,4504.666666666667,4617,4332,4566,4427,-139,-0.030442400350416118
2701704,270170,2733,AL,CAPELA                                       ,7.0,0.0,0.0,6.0,0.0,2.0,42,Obras para Geracao e,3.0,0.42857142857142855,5,2127.875,2270,1903,2258,1915,-343,-0.15190434012400356
